episode_id,state,event_type,event_begin_time,event_end_time,damage_property,event_latitude,event_longitude,Date,Time
37983,Connecticut,flood,2010-03-30 12:00:00,2010-03-31 06:15:00,5000.0,41.5714,-72.6725,2010-03-30,12:00:00
37983,Connecticut,flood,2010-03-30 12:00:00,2010-03-31 06:15:00,100000.0,41.5693,-72.8479,2010-03-30,12:00:00
37983,Connecticut,flood,2010-03-30 10:30:00,2010-03-30 20:15:00,0.0,41.3844,-73.3986,2010-03-30,10:30:00
37983,Connecticut,flood,2010-03-30 15:47:00,2010-03-31 06:15:00,10000.0,41.2882,-72.6859,2010-03-30,15:47:00
37983,Connecticut,flood,2010-03-29 12:00:00,2010-03-31 14:15:00,0.0,41.4106,-72.0204,2010-03-29,12:00:00
37983,Connecticut,flood,2010-03-30 05:50:00,2010-03-31 14:15:00,0.0,41.3916,-71.958,2010-03-30,05:50:00
37983,Connecticut,flood,2010-03-30 11:45:00,2010-03-31 14:15:00,0.0,41.5909,-72.0429,2010-03-30,11:45:00
37983,Connecticut,flood,2010-03-30 19:00:00,2010-03-31 14:15:00,500000.0,41.3943,-71.9635,2010-03-30,19:00:00
37983,Connecticut,flood,2010-03-29 18:00:00,2010-03-31 14:15:00,260000.0,41.3694,-72.0846,2010-03-29,18:00:00
37983,Connecticut,flood,2010-03-30 15:30:00,2010-03-31 14:15:00,20000.0,41.391999999999996,-71.9656,2010-03-30,15:30:00
37983,Connecticut,flood,2010-03-30 05:45:00,2010-03-31 23:59:00,1100000.0,41.5592,-72.0538,2010-03-30,05:45:00
37983,Connecticut,flood,2010-03-29 12:00:00,2010-03-31 14:15:00,165000.0,41.619,-71.9605,2010-03-29,12:00:00
37983,Connecticut,flood,2010-03-29 18:45:00,2010-03-31 10:00:00,80000.0,41.5345,-72.0956,2010-03-29,18:45:00
37983,Connecticut,flood,2010-03-30 05:30:00,2010-03-30 20:15:00,2000000.0,41.0201,-73.5294,2010-03-30,05:30:00
37983,Connecticut,flood,2010-03-30 10:30:00,2010-03-30 20:15:00,2000000.0,41.0284,-73.5754,2010-03-30,10:30:00
37983,Connecticut,flood,2010-03-30 04:00:00,2010-03-31 14:15:00,4000000.0,41.4641,-71.7955,2010-03-30,04:00:00
37983,Connecticut,flood,2010-03-29 10:00:00,2010-03-31 14:15:00,10000.0,41.3874,-71.9536,2010-03-29,10:00:00
37983,Connecticut,flood,2010-03-29 13:00:00,2010-03-31 14:15:00,25000.0,41.3612,-71.8765,2010-03-29,13:00:00
37983,Connecticut,flood,2010-03-29 18:00:00,2010-03-31 14:15:00,200000.0,41.3702,-71.8345,2010-03-29,18:00:00
37993,South dakota,flood,2010-03-15 08:00:00,2010-03-26 08:00:00,0.0,45.94,-98.72,2010-03-15,08:00:00
38006,South dakota,flood,2010-03-18 08:00:00,2010-03-25 08:00:00,0.0,45.93,-98.48,2010-03-18,08:00:00
38010,South dakota,flood,2010-03-14 08:00:00,2010-03-31 23:59:00,0.0,45.93,-98.22,2010-03-14,08:00:00
38011,South dakota,flood,2010-03-14 08:00:00,2010-03-31 23:59:00,0.0,45.24,-98.44,2010-03-14,08:00:00
38016,Illinois,flood,2010-04-01 00:00:00,2010-04-07 16:00:00,0.0,36.9991,-89.1565,2010-04-01,00:00:00
38016,Illinois,flood,2010-04-01 00:00:00,2010-04-06 15:00:00,0.0,37.2117,-89.0208,2010-04-01,00:00:00
38016,Illinois,flood,2010-04-01 00:00:00,2010-04-13 07:00:00,0.0,37.22,-89.47,2010-04-01,00:00:00
38016,Illinois,flood,2010-04-01 00:00:00,2010-04-06 08:00:00,0.0,37.7658,-89.3844,2010-04-01,00:00:00
38017,Missouri,flood,2010-04-01 00:00:00,2010-04-15 12:00:00,0.0,37.2732,-89.5317,2010-04-01,00:00:00
38018,Illinois,flood,2010-04-30 08:00:00,2010-04-30 23:59:00,0.0,37.22,-89.47,2010-04-30,08:00:00
38020,Missouri,flood,2010-04-28 06:00:00,2010-04-30 23:59:00,0.0,37.2713,-89.5302,2010-04-28,06:00:00
38027,Illinois,flood,2010-03-11 19:35:00,2010-03-11 21:00:00,0.0,42.3467,-89.0481,2010-03-11,19:35:00
38031,Arkansas,flood,2010-03-01 00:00:00,2010-03-03 01:00:00,10000.0,35.25,-91.23,2010-03-01,00:00:00
38031,Arkansas,flood,2010-03-01 00:00:00,2010-03-07 21:00:00,10000.0,34.68,-91.3,2010-03-01,00:00:00
38031,Arkansas,flood,2010-03-01 00:00:00,2010-03-06 06:30:00,10000.0,35.2796,-91.3554,2010-03-01,00:00:00
38034,Arkansas,flood,2010-03-24 18:30:00,2010-03-31 23:59:00,10000.0,35.2824,-91.3585,2010-03-24,18:30:00
38034,Arkansas,flood,2010-03-26 02:00:00,2010-03-31 23:59:00,10000.0,35.25,-91.23,2010-03-26,02:00:00
38071,Alaska,flood,2010-05-20 13:00:00,2010-05-21 22:00:00,135000.0,65.9848,-161.1591,2010-05-20,13:00:00
38086,New york,flood,2010-03-14 18:00:00,2010-03-16 16:00:00,15000.0,43.101000000000006,-78.6419,2010-03-14,18:00:00
38088,South dakota,flood,2010-03-15 08:00:00,2010-03-31 23:59:00,0.0,44.64,-98.69,2010-03-15,08:00:00
38091,South dakota,flood,2010-03-30 08:00:00,2010-03-31 23:59:00,0.0,45.94,-100.94,2010-03-30,08:00:00
38125,South dakota,flood,2010-03-15 08:00:00,2010-03-31 23:59:00,0.0,45.15,-97.98,2010-03-15,08:00:00
38125,South dakota,flood,2010-03-15 08:00:00,2010-03-31 23:59:00,0.0,45.24,-98.72,2010-03-15,08:00:00
38125,South dakota,flood,2010-03-15 08:00:00,2010-03-31 23:59:00,0.0,45.3,-97.22,2010-03-15,08:00:00
38125,South dakota,flood,2010-03-15 08:00:00,2010-03-31 23:59:00,0.0,45.15,-97.49,2010-03-15,08:00:00
38125,South dakota,flood,2010-03-15 08:00:00,2010-03-31 23:59:00,0.0,44.79,-97.49,2010-03-15,08:00:00
38125,South dakota,flood,2010-03-15 08:00:00,2010-03-31 23:59:00,0.0,44.97,-96.88,2010-03-15,08:00:00
38125,South dakota,flood,2010-03-15 08:00:00,2010-03-31 23:59:00,0.0,45.93,-97.97,2010-03-15,08:00:00
38125,South dakota,flood,2010-03-15 08:00:00,2010-03-31 23:59:00,0.0,45.94,-99.71,2010-03-15,08:00:00
38125,South dakota,flood,2010-03-15 08:00:00,2010-03-31 23:59:00,0.0,45.59,-99.7,2010-03-15,08:00:00
38125,South dakota,flood,2010-03-15 08:00:00,2010-03-31 23:59:00,0.0,45.58,-97.97,2010-03-15,08:00:00
38125,South dakota,flood,2010-03-15 08:00:00,2010-03-31 23:59:00,0.0,45.93,-97.22,2010-03-15,08:00:00
38125,South dakota,flood,2010-03-15 08:00:00,2010-03-31 23:59:00,0.0,45.25,-99.57,2010-03-15,08:00:00
38125,South dakota,flood,2010-03-15 08:00:00,2010-03-31 23:59:00,0.0,44.89,-99.3,2010-03-15,08:00:00
38125,South dakota,flood,2010-03-15 08:00:00,2010-03-31 23:59:00,0.0,45.94,-98.73,2010-03-15,08:00:00
38134,Massachusetts,flood,2010-04-01 00:00:00,2010-04-05 07:00:00,0.0,42.8,-70.99,2010-04-01,00:00:00
38134,Massachusetts,flood,2010-04-01 00:00:00,2010-04-05 13:00:00,0.0,41.99,-70.97,2010-04-01,00:00:00
38134,Massachusetts,flood,2010-04-01 00:00:00,2010-04-04 10:00:00,0.0,41.98,-71.38,2010-04-01,00:00:00
38134,Massachusetts,flood,2010-04-01 00:00:00,2010-04-09 04:00:00,0.0,42.09,-71.47,2010-04-01,00:00:00
38134,Massachusetts,flood,2010-04-01 00:00:00,2010-04-02 04:00:00,0.0,42.0754,-72.033,2010-04-01,00:00:00
38134,Massachusetts,flood,2010-04-01 00:00:00,2010-04-10 06:00:00,0.0,42.48,-71.1,2010-04-01,00:00:00
38137,Indiana,flood,2010-04-01 00:00:00,2010-04-04 17:00:00,0.0,38.4858,-87.5751,2010-04-01,00:00:00
38137,Indiana,flood,2010-04-01 00:00:00,2010-04-03 07:00:00,0.0,38.5205,-87.2603,2010-04-01,00:00:00
38142,Connecticut,flood,2010-04-01 00:00:00,2010-04-01 07:45:00,0.0,41.5616,-72.0518,2010-04-01,00:00:00
38144,South dakota,flood,2010-03-11 06:00:00,2010-03-31 23:59:00,0.0,44.1647,-98.1,2010-03-11,06:00:00
38144,South dakota,flood,2010-03-11 06:00:00,2010-03-31 23:59:00,0.0,43.7345,-97.95,2010-03-11,06:00:00
38144,South dakota,flood,2010-03-11 06:00:00,2010-03-31 23:59:00,0.0,43.4814,-97.8846,2010-03-11,06:00:00
38144,South dakota,flood,2010-03-11 06:00:00,2010-03-31 23:59:00,0.0,43.1503,-97.6683,2010-03-11,06:00:00
38144,South dakota,flood,2010-03-11 06:00:00,2010-03-31 23:59:00,0.0,44.63,-98.339,2010-03-11,06:00:00
38144,South dakota,flood,2010-03-11 06:00:00,2010-03-31 23:59:00,0.0,43.827,-98.0814,2010-03-11,06:00:00
38144,South dakota,flood,2010-03-12 06:00:00,2010-03-22 18:00:00,0.0,43.75,-98.35,2010-03-12,06:00:00
38167,West virginia,flood,2010-03-22 19:45:00,2010-03-22 20:45:00,0.0,39.4616,-78.6168,2010-03-22,19:45:00
38169,Virginia,flood,2010-03-28 22:00:00,2010-03-29 04:30:00,0.0,39.4206,-78.2779,2010-03-28,22:00:00
38169,Virginia,flood,2010-03-28 22:00:00,2010-03-29 04:30:00,0.0,39.345,-78.3118,2010-03-28,22:00:00
38169,Virginia,flood,2010-03-28 22:00:00,2010-03-29 04:30:00,0.0,39.075,-78.3277,2010-03-28,22:00:00
38169,Virginia,flood,2010-03-28 20:00:00,2010-03-29 04:30:00,0.0,38.7986,-78.4629,2010-03-28,20:00:00
38169,Virginia,flood,2010-03-28 20:00:00,2010-03-29 04:30:00,0.0,38.8342,-78.4245,2010-03-28,20:00:00
38169,Virginia,flood,2010-03-28 20:00:00,2010-03-29 04:30:00,0.0,38.98,-78.5607,2010-03-28,20:00:00
38169,Virginia,flood,2010-03-28 20:00:00,2010-03-29 04:30:00,0.0,39.0387,-78.3907,2010-03-28,20:00:00
38169,Virginia,flood,2010-03-28 20:00:00,2010-03-29 04:30:00,0.0,38.97,-78.36,2010-03-28,20:00:00
38169,Virginia,flood,2010-03-28 20:00:00,2010-03-29 04:30:00,0.0,39.0663,-78.4269,2010-03-28,20:00:00
38169,Virginia,flood,2010-03-28 22:00:00,2010-03-29 04:30:00,0.0,39.2469,-78.2742,2010-03-28,22:00:00
38169,Virginia,flood,2010-03-28 22:00:00,2010-03-29 04:30:00,0.0,39.3719,-78.275,2010-03-28,22:00:00
38169,Virginia,flood,2010-03-28 20:00:00,2010-03-29 04:30:00,0.0,38.88,-78.57,2010-03-28,20:00:00
38169,Virginia,flood,2010-03-28 20:00:00,2010-03-29 04:30:00,0.0,38.8976,-78.596,2010-03-28,20:00:00
38169,Virginia,flood,2010-03-28 20:00:00,2010-03-29 04:30:00,0.0,38.87,-78.6,2010-03-28,20:00:00
38169,Virginia,flood,2010-03-28 20:00:00,2010-03-29 04:30:00,0.0,38.8604,-78.5819,2010-03-28,20:00:00
38169,Virginia,flood,2010-03-28 20:00:00,2010-03-29 04:30:00,0.0,38.82,-78.56,2010-03-28,20:00:00
38169,Virginia,flood,2010-03-28 20:00:00,2010-03-29 04:30:00,0.0,38.8691,-78.4396,2010-03-28,20:00:00
38169,Virginia,flood,2010-03-28 20:00:00,2010-03-29 04:30:00,0.0,38.77,-78.5,2010-03-28,20:00:00
38169,Virginia,flood,2010-03-28 20:00:00,2010-03-29 04:30:00,0.0,38.7823,-78.7689,2010-03-28,20:00:00
38169,Virginia,flood,2010-03-28 18:30:00,2010-03-29 04:30:00,0.0,38.76,-78.65,2010-03-28,18:30:00
38169,Virginia,flood,2010-03-28 20:45:00,2010-03-29 03:00:00,0.0,38.5052,-78.6003,2010-03-28,20:45:00
38184,Texas,flood,2010-04-16 12:00:00,2010-04-18 05:00:00,150000.0,33.6032,-101.89,2010-04-16,12:00:00
38184,Texas,flood,2010-04-16 12:00:00,2010-04-18 05:00:00,75000.0,34.1118,-101.8378,2010-04-16,12:00:00
38184,Texas,flood,2010-04-16 12:00:00,2010-04-18 05:00:00,25000.0,33.9365,-101.4175,2010-04-16,12:00:00
38184,Texas,flood,2010-04-16 12:00:00,2010-04-18 05:00:00,25000.0,34.1,-100.88,2010-04-16,12:00:00
38184,Texas,flood,2010-04-16 12:00:00,2010-04-18 05:00:00,25000.0,34.6219,-100.7858,2010-04-16,12:00:00
38184,Texas,flood,2010-04-16 12:00:00,2010-04-18 05:00:00,25000.0,34.5609,-100.3134,2010-04-16,12:00:00
38187,Missouri,flood,2010-05-16 14:50:00,2010-05-17 09:00:00,10000.0,37.11,-92.58,2010-05-16,14:50:00
38187,Missouri,flood,2010-05-16 19:50:00,2010-05-17 13:00:00,0.0,36.9553,-92.6698,2010-05-16,19:50:00
38187,Missouri,flood,2010-05-16 16:30:00,2010-05-17 09:00:00,5000.0,36.9996,-94.3173,2010-05-16,16:30:00
38187,Missouri,flood,2010-05-15 09:00:00,2010-05-15 20:00:00,0.0,37.1996,-94.4159,2010-05-15,09:00:00
38187,Missouri,flood,2010-05-15 09:00:00,2010-05-15 20:00:00,0.0,37.0701,-94.1553,2010-05-15,09:00:00
38187,Missouri,flood,2010-05-17 08:15:00,2010-05-17 13:00:00,0.0,36.78,-92.36,2010-05-17,08:15:00
38187,Missouri,flood,2010-05-15 09:00:00,2010-05-15 20:00:00,0.0,37.11,-94.54,2010-05-15,09:00:00
38188,South dakota,flood,2010-03-13 06:00:00,2010-03-29 18:00:00,0.0,43.849,-96.72,2010-03-13,06:00:00
38188,South dakota,flood,2010-03-12 06:00:00,2010-03-31 23:59:00,0.0,43.0765,-96.4397,2010-03-12,06:00:00
38188,South dakota,flood,2010-03-12 06:00:00,2010-03-16 18:00:00,0.0,43.67,-96.86,2010-03-12,06:00:00
38188,South dakota,flood,2010-03-14 06:00:00,2010-03-31 23:59:00,0.0,44.5102,-96.9266,2010-03-14,06:00:00
38188,South dakota,flood,2010-03-14 06:00:00,2010-03-17 18:00:00,0.0,43.5799,-96.5571,2010-03-14,06:00:00
38188,South dakota,flood,2010-03-12 00:00:00,2010-03-31 23:59:00,0.0,43.0643,-96.5036,2010-03-12,00:00:00
38188,South dakota,flood,2010-03-14 06:00:00,2010-03-22 18:00:00,0.0,44.1728,-96.7511,2010-03-14,06:00:00
38194,Missouri,flood,2010-05-14 11:00:00,2010-05-15 10:00:00,0.0,37.68,-93.1134,2010-05-14,11:00:00
38194,Missouri,flood,2010-05-15 08:20:00,2010-05-15 10:00:00,0.0,37.83,-92.2,2010-05-15,08:20:00
38194,Missouri,flood,2010-05-14 12:35:00,2010-05-15 10:00:00,0.0,37.1,-94.3,2010-05-14,12:35:00
38194,Missouri,flood,2010-05-14 09:30:00,2010-05-14 19:30:00,0.0,37.9752,-91.8445,2010-05-14,09:30:00
38194,Missouri,flood,2010-05-14 10:00:00,2010-05-15 10:00:00,0.0,37.1694,-93.3817,2010-05-14,10:00:00
38197,Missouri,flood,2010-05-20 04:38:00,2010-05-21 13:00:00,0.0,37.1389,-93.9506,2010-05-20,04:38:00
38197,Missouri,flood,2010-05-20 04:38:00,2010-05-21 13:00:00,0.0,37.1193,-93.8917,2010-05-20,04:38:00
38197,Missouri,flood,2010-05-20 04:44:00,2010-05-21 13:00:00,0.0,37.9949,-91.8602,2010-05-20,04:44:00
38197,Missouri,flood,2010-05-20 08:00:00,2010-05-21 13:00:00,0.0,37.46,-91.99,2010-05-20,08:00:00
38197,Missouri,flood,2010-05-20 08:00:00,2010-05-21 13:00:00,0.0,37.8033,-92.4278,2010-05-20,08:00:00
38197,Missouri,flood,2010-05-20 08:00:00,2010-05-21 13:00:00,0.0,37.8033,-92.4278,2010-05-20,08:00:00
38197,Missouri,flood,2010-05-20 05:01:00,2010-05-21 13:00:00,0.0,36.6092,-92.4324,2010-05-20,05:01:00
38197,Missouri,flood,2010-05-20 05:08:00,2010-05-21 13:00:00,0.0,36.73,-91.85,2010-05-20,05:08:00
38197,Missouri,flood,2010-05-20 04:00:00,2010-05-21 13:00:00,0.0,37.62,-94.5501,2010-05-20,04:00:00
38197,Missouri,flood,2010-05-20 08:00:00,2010-05-21 13:00:00,0.0,37.26,-92.4,2010-05-20,08:00:00
38197,Missouri,flood,2010-05-20 08:00:00,2010-05-21 13:00:00,0.0,37.04,-92.19,2010-05-20,08:00:00
38197,Missouri,flood,2010-05-20 05:00:00,2010-05-21 13:00:00,0.0,37.14,-93.95,2010-05-20,05:00:00
38197,Missouri,flood,2010-05-20 05:00:00,2010-05-20 05:00:00,0.0,37.14,-93.95,2010-05-20,05:00:00
38197,Missouri,flood,2010-05-20 07:00:00,2010-05-21 13:00:00,0.0,36.7064,-92.662,2010-05-20,07:00:00
38197,Missouri,flood,2010-05-20 07:00:00,2010-05-21 13:00:00,0.0,37.7174,-93.2353,2010-05-20,07:00:00
38197,Missouri,flood,2010-05-20 02:30:00,2010-05-21 13:00:00,0.0,37.6363,-94.5672,2010-05-20,02:30:00
38197,Missouri,flood,2010-05-20 06:29:00,2010-05-21 13:00:00,0.0,36.9382,-94.1965,2010-05-20,06:29:00
38197,Missouri,flood,2010-05-20 07:02:00,2010-05-21 13:00:00,0.0,37.1235,-94.5825,2010-05-20,07:02:00
38197,Missouri,flood,2010-05-20 02:00:00,2010-05-21 13:00:00,0.0,36.6,-94.5727,2010-05-20,02:00:00
38197,Missouri,flood,2010-05-20 02:00:00,2010-05-21 13:00:00,0.0,38.2037,-93.1773,2010-05-20,02:00:00
38197,Missouri,flood,2010-05-20 02:32:00,2010-05-21 13:00:00,0.0,37.3631,-94.5555,2010-05-20,02:32:00
38197,Missouri,flood,2010-05-20 04:26:00,2010-05-21 13:00:00,0.0,36.8774,-94.1924,2010-05-20,04:26:00
38197,Missouri,flood,2010-05-20 04:26:00,2010-05-21 13:00:00,0.0,36.8774,-94.1924,2010-05-20,04:26:00
38197,Missouri,flood,2010-05-20 04:31:00,2010-05-21 13:00:00,0.0,37.0346,-94.525,2010-05-20,04:31:00
38197,Missouri,flood,2010-05-20 04:00:00,2010-05-21 13:00:00,0.0,37.3628,-94.5575,2010-05-20,04:00:00
38197,Missouri,flood,2010-05-20 10:00:00,2010-05-21 13:00:00,0.0,37.9027,-92.5876,2010-05-20,10:00:00
38197,Missouri,flood,2010-05-20 10:00:00,2010-05-21 13:00:00,0.0,37.8327,-92.5451,2010-05-20,10:00:00
38197,Missouri,flood,2010-05-20 11:00:00,2010-05-21 13:00:00,0.0,38.3154,-93.1034,2010-05-20,11:00:00
38197,Missouri,flood,2010-05-20 11:00:00,2010-05-21 13:00:00,0.0,36.68,-94.09,2010-05-20,11:00:00
38197,Missouri,flood,2010-05-20 07:00:00,2010-05-21 13:00:00,0.0,37.1651,-92.5311,2010-05-20,07:00:00
38197,Missouri,flood,2010-05-20 07:00:00,2010-05-21 13:00:00,0.0,37.1651,-92.5311,2010-05-20,07:00:00
38197,Missouri,flood,2010-05-20 07:00:00,2010-05-21 13:00:00,0.0,36.52,-92.01,2010-05-20,07:00:00
38197,Missouri,flood,2010-05-20 08:00:00,2010-05-21 13:00:00,0.0,37.11,-91.2,2010-05-20,08:00:00
38197,Missouri,flood,2010-05-20 08:00:00,2010-05-21 13:00:00,0.0,37.7739,-91.3692,2010-05-20,08:00:00
38197,Missouri,flood,2010-05-20 11:00:00,2010-05-21 13:00:00,0.0,36.9392,-94.2542,2010-05-20,11:00:00
38197,Missouri,flood,2010-05-20 05:12:00,2010-05-21 13:00:00,0.0,37.7152,-93.2247,2010-05-20,05:12:00
38197,Missouri,flood,2010-05-20 05:00:00,2010-05-21 13:00:00,15000.0,38.0228,-92.0795,2010-05-20,05:00:00
38197,Missouri,flood,2010-05-20 06:12:00,2010-05-21 13:00:00,0.0,38.1714,-94.0183,2010-05-20,06:12:00
38197,Missouri,flood,2010-05-20 06:22:00,2010-05-21 13:00:00,0.0,36.81,-93.78,2010-05-20,06:22:00
38197,Missouri,flood,2010-05-20 06:24:00,2010-05-21 13:00:00,0.0,37.6893,-93.145,2010-05-20,06:24:00
38197,Missouri,flood,2010-05-20 08:00:00,2010-05-21 13:00:00,0.0,37.61,-91.4,2010-05-20,08:00:00
38197,Missouri,flood,2010-05-20 08:00:00,2010-05-21 13:00:00,0.0,36.7237,-94.3215,2010-05-20,08:00:00
38200,Iowa,flood,2010-03-12 06:00:00,2010-03-29 18:00:00,0.0,43.4835,-96.1495,2010-03-12,06:00:00
38200,Iowa,flood,2010-03-13 06:00:00,2010-03-31 23:59:00,0.0,43.2443,-96.4468,2010-03-13,06:00:00
38200,Iowa,flood,2010-03-13 06:00:00,2010-03-31 23:59:00,0.0,42.9168,-96.55,2010-03-13,06:00:00
38204,South dakota,flood,2010-03-13 06:00:00,2010-03-28 18:00:00,0.0,43.0779,-97.1,2010-03-13,06:00:00
38204,South dakota,flood,2010-03-12 06:00:00,2010-03-24 18:00:00,0.0,43.7812,-97.4508,2010-03-12,06:00:00
38204,South dakota,flood,2010-03-12 06:00:00,2010-03-24 18:00:00,100000.0,43.5,-97.4,2010-03-12,06:00:00
38213,Minnesota,flood,2010-03-15 08:00:00,2010-03-31 23:59:00,0.0,45.58,-96.8,2010-03-15,08:00:00
38213,Minnesota,flood,2010-03-15 08:00:00,2010-03-31 23:59:00,0.0,46.01,-96.56,2010-03-15,08:00:00
38228,Alabama,flood,2010-03-10 09:30:00,2010-03-12 12:00:00,500000.0,33.287,-86.3773,2010-03-10,09:30:00
38228,Alabama,flood,2010-03-10 15:56:00,2010-03-10 20:00:00,0.0,33.8961,-86.6585,2010-03-10,15:56:00
38228,Alabama,flood,2010-03-10 09:30:00,2010-03-12 12:00:00,500000.0,33.3077,-86.8716,2010-03-10,09:30:00
38261,New hampshire,flood,2010-03-15 09:57:00,2010-03-17 01:39:00,0.0,43.1765,-71.8012,2010-03-15,09:57:00
38261,New hampshire,flood,2010-03-15 08:30:00,2010-03-16 01:45:00,0.0,43.2513,-71.7343,2010-03-15,08:30:00
38261,New hampshire,flood,2010-03-14 15:00:00,2010-03-16 07:00:00,1200000.0,43.0769,-70.7355,2010-03-14,15:00:00
38261,New hampshire,flood,2010-03-14 21:00:00,2010-03-16 07:00:00,349000.0,43.1291,-70.8344,2010-03-14,21:00:00
38261,New hampshire,flood,2010-03-14 15:30:00,2010-03-16 07:00:00,440000.0,43.03,-71.45,2010-03-14,15:30:00
38261,New hampshire,flood,2010-03-15 01:00:00,2010-03-15 19:00:00,135000.0,44.2688,-71.0156,2010-03-15,01:00:00
38261,New hampshire,flood,2010-03-14 16:50:00,2010-03-18 23:35:00,0.0,43.0792,-70.9334,2010-03-14,16:50:00
38261,New hampshire,flood,2010-03-14 16:50:00,2010-03-18 12:01:00,0.0,43.2658,-71.3694,2010-03-14,16:50:00
38267,Maine,flood,2010-03-14 22:38:00,2010-03-15 23:26:00,0.0,43.6809,-70.3705,2010-03-14,22:38:00
38267,Maine,flood,2010-03-14 15:00:00,2010-03-15 21:00:00,1000000.0,43.5466,-70.3482,2010-03-14,15:00:00
38268,New hampshire,flood,2010-03-24 05:15:00,2010-03-24 12:30:00,0.0,44.3945,-71.1808,2010-03-24,05:15:00
38268,New hampshire,flood,2010-03-23 15:00:00,2010-03-24 19:00:00,50000.0,42.8679,-70.8124,2010-03-23,15:00:00
38268,New hampshire,flood,2010-03-23 15:09:00,2010-03-25 03:45:00,0.0,43.2649,-71.3693,2010-03-23,15:09:00
38269,Maine,flood,2010-03-23 13:39:00,2010-03-24 23:00:00,0.0,43.6803,-70.3701,2010-03-23,13:39:00
38269,Maine,flood,2010-03-23 15:00:00,2010-03-24 19:00:00,100000.0,43.5451,-70.3413,2010-03-23,15:00:00
38269,Maine,flood,2010-03-24 11:00:00,2010-03-25 02:21:00,0.0,44.3198,-69.7728,2010-03-24,11:00:00
38271,New hampshire,flood,2010-03-30 09:00:00,2010-03-31 23:59:00,250000.0,43.0528,-70.7245,2010-03-30,09:00:00
38271,New hampshire,flood,2010-03-30 11:00:00,2010-03-31 19:00:00,75000.0,43.125,-70.8344,2010-03-30,11:00:00
38271,New hampshire,flood,2010-03-30 08:30:00,2010-03-31 23:59:00,0.0,43.2672,-71.3681,2010-03-30,08:30:00
38271,New hampshire,flood,2010-03-31 10:02:00,2010-03-31 23:59:00,0.0,43.1671,-71.8485,2010-03-31,10:02:00
38271,New hampshire,flood,2010-03-31 04:00:00,2010-03-31 15:00:00,0.0,44.0042,-71.0815,2010-03-31,04:00:00
38271,New hampshire,flood,2010-03-31 02:25:00,2010-03-31 22:45:00,0.0,43.2516,-71.7346,2010-03-31,02:25:00
38271,New hampshire,flood,2010-03-30 17:57:00,2010-03-31 23:59:00,0.0,43.0866,-70.9359,2010-03-30,17:57:00
38276,Iowa,flood,2010-03-12 06:00:00,2010-03-30 18:00:00,0.0,43.437,-95.211,2010-03-12,06:00:00
38276,Iowa,flood,2010-03-11 06:00:00,2010-03-31 23:59:00,0.0,42.88,-95.25,2010-03-11,06:00:00
38276,Iowa,flood,2010-03-11 06:00:00,2010-03-31 23:59:00,0.0,43.25,-95.3588,2010-03-11,06:00:00
38276,Iowa,flood,2010-03-16 06:00:00,2010-03-23 18:00:00,0.0,42.5736,-95.7474,2010-03-16,06:00:00
38276,Iowa,flood,2010-03-13 06:00:00,2010-03-25 18:00:00,0.0,43.17,-95.33,2010-03-13,06:00:00
38276,Iowa,flood,2010-03-13 06:00:00,2010-03-29 18:00:00,0.0,42.9254,-95.3475,2010-03-13,06:00:00
38283,South dakota,flood,2010-03-20 23:00:00,2010-03-23 08:00:00,0.0,44.53,-100.02,2010-03-20,23:00:00
38297,Maine,flood,2010-03-30 15:09:00,2010-03-31 23:59:00,0.0,44.3223,-69.7721,2010-03-30,15:09:00
38297,Maine,flood,2010-03-31 07:22:00,2010-03-31 08:30:00,0.0,44.67,-70.58,2010-03-31,07:22:00
38297,Maine,flood,2010-03-30 22:06:00,2010-03-31 23:46:00,0.0,43.6847,-70.3745,2010-03-30,22:06:00
38297,Maine,flood,2010-03-30 09:00:00,2010-03-31 23:59:00,250000.0,43.5436,-70.34,2010-03-30,09:00:00
38306,Iowa,flood,2010-04-06 21:30:00,2010-04-07 02:30:00,5000.0,42.7528,-91.37100000000001,2010-04-06,21:30:00
38327,Minnesota,flood,2010-03-14 06:00:00,2010-03-18 18:00:00,0.0,43.8335,-96.1693,2010-03-14,06:00:00
38328,Iowa,flood,2010-03-13 06:00:00,2010-03-20 18:00:00,0.0,43.5024,-96.18,2010-03-13,06:00:00
38328,Iowa,flood,2010-03-15 06:00:00,2010-03-17 18:00:00,0.0,43.2669,-96.262,2010-03-15,06:00:00
38330,Minnesota,flood,2010-03-14 06:00:00,2010-03-17 18:00:00,0.0,44.0512,-96.3912,2010-03-14,06:00:00
38331,Iowa,flood,2010-03-13 06:00:00,2010-03-18 18:00:00,0.0,43.07,-95.9196,2010-03-13,06:00:00
38331,Iowa,flood,2010-03-15 06:00:00,2010-03-17 18:00:00,0.0,42.9169,-96.0922,2010-03-15,06:00:00
38332,Minnesota,flood,2010-03-16 06:00:00,2010-03-21 18:00:00,0.0,44.4722,-95.7051,2010-03-16,06:00:00
38333,Minnesota,flood,2010-03-17 06:00:00,2010-03-31 23:59:00,0.0,43.8243,-95.1482,2010-03-17,06:00:00
38333,Minnesota,flood,2010-03-16 06:00:00,2010-03-31 23:59:00,0.0,43.9519,-95.2337,2010-03-16,06:00:00
38334,New jersey,flood,2010-03-14 18:15:00,2010-03-19 18:30:00,3000000.0,40.8715,-74.2173,2010-03-14,18:15:00
